Icon,Date/Time,Description,"Event Type"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/list-tables-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/site-health-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/color-picker.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/list-tables-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/nav-menus.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/themes.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/login-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/login-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/revisions.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/forms.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/common-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/deprecated-media.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/site-health.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/customize-widgets.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/media-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/list-tables.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/edit.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/nav-menus-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/edit-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/site-icon-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/revisions-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/wp-admin.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/site-health-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/media.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/install.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/widgets.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/customize-controls.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/customize-controls-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/themes-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/about-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/common.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/edit.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/color-picker-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/code-editor-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/site-icon.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/site-health.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/nav-menus.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/code-editor-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/customize-nav-menus.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/login.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/deprecated-media-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/admin-menu.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/dashboard-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/deprecated-media-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/dashboard-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/farbtastic-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/revisions-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/customize-nav-menus-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/sunrise","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/sunrise/colors.scss","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/sunrise/colors-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/sunrise/colors-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/sunrise/colors.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/sunrise/colors.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/ocean","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/ocean/colors.scss","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/ocean/colors-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/ocean/colors-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/ocean/colors.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/ocean/colors.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/ectoplasm","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/ectoplasm/colors.scss","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/ectoplasm/colors-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/ectoplasm/colors-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/ectoplasm/colors.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/ectoplasm/colors.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/_admin.scss","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/blue","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/blue/colors.scss","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/blue/colors-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/blue/colors-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/blue/colors.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/blue/colors.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/light","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/light/colors.scss","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/light/colors-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/light/colors-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/light/colors.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/light/colors.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/_mixins.scss","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/_variables.scss","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/midnight","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/midnight/colors.scss","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/midnight/colors-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/midnight/colors-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/midnight/colors.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/midnight/colors.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/coffee","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/coffee/colors.scss","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/coffee/colors-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/coffee/colors-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/coffee/colors.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/coffee/colors.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/modern","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/modern/colors.scss","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/modern/colors-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/modern/colors-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/modern/colors.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/colors/modern/colors.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/install-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/deprecated-media.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/install.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/themes.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/site-icon.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/edit-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/color-picker-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/customize-controls.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/l10n.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/farbtastic.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/admin-menu-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/dashboard.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/media.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/widgets-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/customize-nav-menus.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/install-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/l10n.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/nav-menus-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/farbtastic-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/admin-menu-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/farbtastic.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/code-editor.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/customize-widgets.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/wp-admin.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/admin-menu.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/common.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/customize-widgets-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/site-icon-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/about-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/about.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/list-tables.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/widgets.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/revisions.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/l10n-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/dashboard.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/widgets-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/forms.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/common-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/forms-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/login.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/themes-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/l10n-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/customize-controls-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/forms-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/wp-admin-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/customize-widgets-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/css/color-picker.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/term.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/async-upload.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/about.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/upgrade-functions.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/edit-tags.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/my-sites.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/export-personal-data.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/profile.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/site-health-info.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/upload.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/options-media.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/upgrade.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/media.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/update-core.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/edit.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/widgets-form-blocks.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/media-new.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/menu.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/ms-edit.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/users.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/edit-comments.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/theme-editor.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/options-general.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/site-editor.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/media-upload.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/widgets-form.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/link-parse-opml.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/privacy-policy-guide.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/revision.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/options-privacy.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/ms-options.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/moderation.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/admin-post.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/nav-menus.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/ms-users.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/plugin-install.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/tools.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/network.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/load-styles.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/privacy.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/erase-personal-data.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/export.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/link-manager.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/ms-delete-site.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/load-scripts.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/comment.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/user","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/user/contribute.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/user/about.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/user/profile.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/user/menu.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/user/privacy.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/user/index.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/user/credits.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/user/user-edit.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/user/admin.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/user/freedoms.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/plugin-editor.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/options-writing.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/site-health.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/options.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/index.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/update.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/admin-filters.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-wp-community-events.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-theme-installer-skin.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-pclzip.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-ftp-pure.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/edit-tag-messages.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-custom-image-header.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-plugin-upgrader.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-wp-themes-list-table.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-wp-posts-list-table.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-walker-nav-menu-edit.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-wp-upgrader-skins.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-wp-plugins-list-table.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/ms-admin-filters.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-wp-internal-pointers.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/upgrade.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/media.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-wp-screen.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-walker-nav-menu-checklist.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-wp-site-health-auto-updates.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/meta-boxes.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/image.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/noop.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/update-core.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-wp-ajax-upgrader-skin.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/menu.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-wp-plugin-install-list-table.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/image-edit.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/ms-deprecated.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-language-pack-upgrader-skin.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-custom-background.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/taxonomy.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-wp-privacy-requests-table.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/nav-menu.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-ftp.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-file-upload-upgrader.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/user.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/ajax-actions.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-wp-post-comments-list-table.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-plugin-installer-skin.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-wp-filesystem-direct.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/misc.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-wp-ms-sites-list-table.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/revision.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-wp-privacy-data-removal-requests-list-table.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/continents-cities.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-theme-upgrader.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-wp-site-health.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-wp-list-table.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/plugin-install.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-wp-site-icon.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/network.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-wp-importer.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-wp-application-passwords-list-table.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/deprecated.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-wp-terms-list-table.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/export.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-wp-filesystem-base.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-wp-ms-users-list-table.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/plugin.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/comment.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-wp-media-list-table.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-wp-debug-data.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-wp-comments-list-table.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/options.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-bulk-upgrader-skin.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-bulk-plugin-upgrader-skin.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/update.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-language-pack-upgrader.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/dashboard.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-theme-upgrader-skin.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/theme-install.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/schema.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/privacy-tools.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-wp-upgrader-skin.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/credits.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-wp-links-list-table.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-wp-filesystem-ftpext.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-bulk-theme-upgrader-skin.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-wp-list-table-compat.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/post.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-core-upgrader.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/import.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-ftp-sockets.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-wp-automatic-updater.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/list-table.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-admin/includes/class-wp-filesystem-ssh2.php","File Changed"
